municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,peso,meta,resultado,nota,isf_calculado,isf_calculado_erro,isf_calculado_final
431975,São Vendelino,RS,2022.Q3,Gestantes Saúde Bucal,2,60,92,10.00,9.422222222,#VALUE!,
431975,São Vendelino,RS,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,8.422222222,#VALUE!,
431975,São Vendelino,RS,2022.Q3,Cobertura Polio e Penta,2,95,100,10.00,8.705555556,#VALUE!,
431975,São Vendelino,RS,2022.Q3,Hipertensão (PA Aferida),2,50,75,10.00,7.638888889,#VALUE!,
431975,São Vendelino,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,77,10.00,7.638888889,#VALUE!,
241300,São Vicente,RN,2022.Q3,Pré-Natal (6 consultas),1,45,63,10.00,7.238888889,7.238888889,7.238888889
355100,São Vicente,SP,2022.Q3,Pré-Natal (6 consultas),1,45,37,8.22,6.613888889,6.613888889,6.613888889
241300,São Vicente,RN,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,85,10.00,7.602192982,#VALUE!,
355100,São Vicente,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,53,8.83,7.802192982,#VALUE!,
355100,São Vicente,SP,2022.Q3,Gestantes Saúde Bucal,2,60,28,4.67,7.678859649,#VALUE!,
241300,São Vicente,RN,2022.Q3,Gestantes Saúde Bucal,2,60,67,10.00,7.145526316,#VALUE!,
241300,São Vicente,RN,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,5.325526316,#VALUE!,
355100,São Vicente,SP,2022.Q3,Cobertura Citopatológico,1,40,15,3.75,5.085526316,#VALUE!,
241300,São Vicente,RN,2022.Q3,Cobertura Polio e Penta,2,95,86,9.05,5.532748538,#VALUE!,
355100,São Vicente,SP,2022.Q3,Cobertura Polio e Penta,2,95,57,6.00,4.255555556,#VALUE!,
241300,São Vicente,RN,2022.Q3,Hipertensão (PA Aferida),2,50,19,3.80,4.822222222,#VALUE!,
355100,São Vicente,SP,2022.Q3,Hipertensão (PA Aferida),2,50,10,2.00,4.662222222,#VALUE!,
355100,São Vicente,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,9,1.80,6.09380117,#VALUE!,
241300,São Vicente,RN,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,18,3.60,6.79380117,#VALUE!,
316530,São Vicente de Minas,MG,2022.Q3,Pré-Natal (6 consultas),1,45,37,8.22,6.69380117,6.69380117,6.69380117
316530,São Vicente de Minas,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,32,5.33,6.871578947,#VALUE!,
316530,São Vicente de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2,60,53,8.83,7.338245614,#VALUE!,
316530,São Vicente de Minas,MG,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,7.571578947,#VALUE!,
316530,São Vicente de Minas,MG,2022.Q3,Cobertura Polio e Penta,2,95,87,9.16,7.971578947,#VALUE!,
316530,São Vicente de Minas,MG,2022.Q3,Hipertensão (PA Aferida),2,50,22,4.40,8.118947368,#VALUE!,
316530,São Vicente de Minas,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,13,2.60,9.238947368,#VALUE!,
251540,São Vicente do Seridó,PB,2022.Q3,Pré-Natal (6 consultas),1,45,79,10.00,9.938947368,9.938947368,9.938947368
251540,São Vicente do Seridó,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,94,10.00,9.938947368,#VALUE!,
251540,São Vicente do Seridó,PB,2022.Q3,Gestantes Saúde Bucal,2,60,94,10.00,9.938947368,#VALUE!,
251540,São Vicente do Seridó,PB,2022.Q3,Cobertura Citopatológico,1,40,41,10.00,9.938947368,#VALUE!,
251540,São Vicente do Seridó,PB,2022.Q3,Cobertura Polio e Penta,2,95,94,9.89,9.913947368,#VALUE!,
251540,São Vicente do Seridó,PB,2022.Q3,Hipertensão (PA Aferida),2,50,50,10.00,9.492894737,#VALUE!,
251540,São Vicente do Seridó,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,48,9.60,8.772894737,#VALUE!,
431980,São Vicente do Sul,RS,2022.Q3,Pré-Natal (6 consultas),1,45,63,10.00,8.092894737,8.092894737,8.092894737
431980,São Vicente do Sul,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,83,10.00,7.915116959,#VALUE!,
431980,São Vicente do Sul,RS,2022.Q3,Gestantes Saúde Bucal,2,60,80,10.00,7.915116959,#VALUE!,
431980,São Vicente do Sul,RS,2022.Q3,Cobertura Citopatológico,1,40,39,9.75,6.915116959,#VALUE!,
431980,São Vicente do Sul,RS,2022.Q3,Cobertura Polio e Penta,2,95,74,7.79,6.940116959,#VALUE!,
431980,São Vicente do Sul,RS,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,7.248888889,#VALUE!,
431980,São Vicente do Sul,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,14,2.80,7.968888889,#VALUE!,
211170,São Vicente Ferrer,MA,2022.Q3,Pré-Natal (6 consultas),1,45,37,8.22,8.488888889,8.488888889,8.488888889
261380,São Vicente Ferrer,PE,2022.Q3,Pré-Natal (6 consultas),1,45,65,10.00,8.516666667,8.516666667,8.516666667
211170,São Vicente Ferrer,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,73,10.00,8.906140351,#VALUE!,
261380,São Vicente Ferrer,PE,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,88,10.00,9.800877193,#VALUE!,
211170,São Vicente Ferrer,MA,2022.Q3,Gestantes Saúde Bucal,2,60,56,9.33,10.04087719,#VALUE!,
261380,São Vicente Ferrer,PE,2022.Q3,Gestantes Saúde Bucal,2,60,68,10.00,9.614210526,#VALUE!,
261380,São Vicente Ferrer,PE,2022.Q3,Cobertura Citopatológico,1,40,32,8.00,8.074210526,#VALUE!,
211170,São Vicente Ferrer,MA,2022.Q3,Cobertura Citopatológico,1,40,34,8.50,7.854210526,#VALUE!,
211170,São Vicente Ferrer,MA,2022.Q3,Cobertura Polio e Penta,2,95,66,6.95,8.004210526,#VALUE!,
261380,São Vicente Ferrer,PE,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,7.614736842,#VALUE!,
211170,São Vicente Ferrer,MA,2022.Q3,Hipertensão (PA Aferida),2,50,31,6.20,7.62,#VALUE!,
261380,São Vicente Ferrer,PE,2022.Q3,Hipertensão (PA Aferida),2,50,36,7.20,6.73,#VALUE!,
211170,São Vicente Ferrer,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,23,4.60,6.616315789,#VALUE!,
261380,São Vicente Ferrer,PE,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,29,5.80,6.596315789,#VALUE!,
251530,Sapé,PB,2022.Q3,Pré-Natal (6 consultas),1,45,52,10.00,6.156315789,6.156315789,6.156315789
251530,Sapé,PB,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,60,10.00,6.156315789,#VALUE!,
251530,Sapé,PB,2022.Q3,Gestantes Saúde Bucal,2,60,57,9.50,6.156315789,#VALUE!,
251530,Sapé,PB,2022.Q3,Cobertura Citopatológico,1,40,14,3.50,6.256315789,#VALUE!,
251530,Sapé,PB,2022.Q3,Cobertura Polio e Penta,2,95,63,6.63,6.581315789,#VALUE!,
251530,Sapé,PB,2022.Q3,Hipertensão (PA Aferida),2,50,11,2.20,7.002368421,#VALUE!,
251530,Sapé,PB,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,7,1.40,8.202368421,#VALUE!,
292960,Sapeaçu,BA,2022.Q3,Pré-Natal (6 consultas),1,45,51,10.00,8.722368421,8.722368421,8.722368421
292960,Sapeaçu,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,78,10.00,8.722368421,#VALUE!,
292960,Sapeaçu,BA,2022.Q3,Gestantes Saúde Bucal,2,60,73,10.00,8.722368421,#VALUE!,
292960,Sapeaçu,BA,2022.Q3,Cobertura Citopatológico,1,40,27,6.75,8.722368421,#VALUE!,
292960,Sapeaçu,BA,2022.Q3,Cobertura Polio e Penta,2,95,83,8.74,8.697368421,#VALUE!,
292960,Sapeaçu,BA,2022.Q3,Hipertensão (PA Aferida),2,50,41,8.20,8.802631579,#VALUE!,
292960,Sapeaçu,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,33,6.60,7.722631579,#VALUE!,
510787,Sapezal,MT,2022.Q3,Pré-Natal (6 consultas),1,45,53,10.00,7.322631579,7.322631579,7.322631579
510787,Sapezal,MT,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,69,10.00,7.322631579,#VALUE!,
510787,Sapezal,MT,2022.Q3,Gestantes Saúde Bucal,2,60,75,10.00,7.322631579,#VALUE!,
510787,Sapezal,MT,2022.Q3,Cobertura Citopatológico,1,40,26,6.50,6.989298246,#VALUE!,
510787,Sapezal,MT,2022.Q3,Cobertura Polio e Penta,2,95,88,9.26,7.089298246,#VALUE!,
510787,Sapezal,MT,2022.Q3,Hipertensão (PA Aferida),2,50,14,2.80,6.647192982,#VALUE!,
510787,Sapezal,MT,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,13,2.60,6.927192982,#VALUE!,
431990,Sapiranga,RS,2022.Q3,Pré-Natal (6 consultas),1,45,48,10.00,7.087192982,7.087192982,7.087192982
431990,Sapiranga,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,62,10.00,7.087192982,#VALUE!,
431990,Sapiranga,RS,2022.Q3,Gestantes Saúde Bucal,2,60,50,8.33,7.087192982,#VALUE!,
431990,Sapiranga,RS,2022.Q3,Cobertura Citopatológico,1,40,30,7.50,7.420526316,#VALUE!,
431990,Sapiranga,RS,2022.Q3,Cobertura Polio e Penta,2,95,67,7.05,7.595526316,#VALUE!,
431990,Sapiranga,RS,2022.Q3,Hipertensão (PA Aferida),2,50,21,4.20,7.995526316,#VALUE!,
431990,Sapiranga,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,21,4.20,9.155526316,#VALUE!,
412620,Sapopema,PR,2022.Q3,Pré-Natal (6 consultas),1,45,71,10.00,9.735526316,9.735526316,9.735526316
412620,Sapopema,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,96,10.00,9.735526316,#VALUE!,
412620,Sapopema,PR,2022.Q3,Gestantes Saúde Bucal,2,60,75,10.00,9.735526316,#VALUE!,
412620,Sapopema,PR,2022.Q3,Cobertura Citopatológico,1,40,37,9.25,9.735526316,#VALUE!,
412620,Sapopema,PR,2022.Q3,Cobertura Polio e Penta,2,95,86,9.05,9.635526316,#VALUE!,
412620,Sapopema,PR,2022.Q3,Hipertensão (PA Aferida),2,50,66,10.00,9.719736842,#VALUE!,
412620,Sapopema,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,65,10.00,9.679736842,#VALUE!,
316540,Sapucaí-Mirim,MG,2022.Q3,Pré-Natal (6 consultas),1,45,100,10.00,9.439736842,9.439736842,9.439736842
316540,Sapucaí-Mirim,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,75,10.00,8.906403509,#VALUE!,
316540,Sapucaí-Mirim,MG,2022.Q3,Gestantes Saúde Bucal,2,60,75,10.00,8.906403509,#VALUE!,
316540,Sapucaí-Mirim,MG,2022.Q3,Cobertura Citopatológico,1,40,33,8.25,7.289736842,#VALUE!,
316540,Sapucaí-Mirim,MG,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,7.464736842,#VALUE!,
316540,Sapucaí-Mirim,MG,2022.Q3,Hipertensão (PA Aferida),2,50,49,9.80,7.57,#VALUE!,
316540,Sapucaí-Mirim,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,38,7.60,5.91,#VALUE!,
330540,Sapucaia,RJ,2022.Q3,Pré-Natal (6 consultas),1,45,21,4.67,5.55,5.55,5.55
150775,Sapucaia,PA,2022.Q3,Pré-Natal (6 consultas),1,45,56,10.00,5.208333333,5.208333333,5.208333333
330540,Sapucaia,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,23,3.83,5.450438596,#VALUE!,
150775,Sapucaia,PA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,85,10.00,5.993421053,#VALUE!,
150775,Sapucaia,PA,2022.Q3,Gestantes Saúde Bucal,2,60,76,10.00,6.233421053,#VALUE!,
330540,Sapucaia,RJ,2022.Q3,Gestantes Saúde Bucal,2,60,9,1.50,4.593421053,#VALUE!,
150775,Sapucaia,PA,2022.Q3,Cobertura Citopatológico,1,40,16,4.00,5.133421053,#VALUE!,
330540,Sapucaia,RJ,2022.Q3,Cobertura Citopatológico,1,40,5,1.25,4.793421053,#VALUE!,
150775,Sapucaia,PA,2022.Q3,Cobertura Polio e Penta,2,95,59,6.21,5.379532164,#VALUE!,
330540,Sapucaia,RJ,2022.Q3,Cobertura Polio e Penta,2,95,44,4.63,4.854093567,#VALUE!,
150775,Sapucaia,PA,2022.Q3,Hipertensão (PA Aferida),2,50,31,6.20,5.294444444,#VALUE!,
330540,Sapucaia,RJ,2022.Q3,Hipertensão (PA Aferida),2,50,9,1.80,4.554444444,#VALUE!,
150775,Sapucaia,PA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,42,8.40,5.710233918,#VALUE!,
330540,Sapucaia,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,3,0.60,5.590233918,#VALUE!,
432000,Sapucaia do Sul,RS,2022.Q3,Pré-Natal (6 consultas),1,45,32,7.11,5.930233918,5.930233918,5.930233918
432000,Sapucaia do Sul,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,43,7.17,5.95245614,#VALUE!,
432000,Sapucaia do Sul,RS,2022.Q3,Gestantes Saúde Bucal,2,60,41,6.83,6.035789474,#VALUE!,
432000,Sapucaia do Sul,RS,2022.Q3,Cobertura Citopatológico,1,40,20,5.00,6.335789474,#VALUE!,
432000,Sapucaia do Sul,RS,2022.Q3,Cobertura Polio e Penta,2,95,72,7.58,6.735789474,#VALUE!,
432000,Sapucaia do Sul,RS,2022.Q3,Hipertensão (PA Aferida),2,50,18,3.60,6.441052632,#VALUE!,
432000,Sapucaia do Sul,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,20,4.00,7.041052632,#VALUE!,
330550,Saquarema,RJ,2022.Q3,Pré-Natal (6 consultas),1,45,33,7.33,7.021052632,7.021052632,7.021052632
330550,Saquarema,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,48,8.00,7.198830409,#VALUE!,
330550,Saquarema,RJ,2022.Q3,Gestantes Saúde Bucal,2,60,50,8.33,7.398830409,#VALUE!,
330550,Saquarema,RJ,2022.Q3,Cobertura Citopatológico,1,40,36,9.00,6.682163743,#VALUE!,
330550,Saquarema,RJ,2022.Q3,Cobertura Polio e Penta,2,95,58,6.11,6.765497076,#VALUE!,
330550,Saquarema,RJ,2022.Q3,Hipertensão (PA Aferida),2,50,33,6.60,7.444444444,#VALUE!,
330550,Saquarema,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,19,3.80,6.657777778,#VALUE!,
412625,Sarandi,PR,2022.Q3,Pré-Natal (6 consultas),1,45,41,9.11,6.527777778,6.527777778,6.527777778
432010,Sarandi,RS,2022.Q3,Pré-Natal (6 consultas),1,45,59,10.00,6.266666667,6.266666667,6.266666667
432010,Sarandi,RS,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,57,9.50,7.056140351,#VALUE!,
412625,Sarandi,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,59,9.83,7.895614035,#VALUE!,
432010,Sarandi,RS,2022.Q3,Gestantes Saúde Bucal,2,60,57,9.50,7.392280702,#VALUE!,
412625,Sarandi,PR,2022.Q3,Gestantes Saúde Bucal,2,60,16,2.67,6.412280702,#VALUE!,
412625,Sarandi,PR,2022.Q3,Cobertura Citopatológico,1,40,10,2.50,6.118947368,#VALUE!,
432010,Sarandi,RS,2022.Q3,Cobertura Citopatológico,1,40,26,6.50,6.048947368,#VALUE!,
412625,Sarandi,PR,2022.Q3,Cobertura Polio e Penta,2,95,85,8.95,6.398947368,#VALUE!,
432010,Sarandi,RS,2022.Q3,Cobertura Polio e Penta,2,95,85,8.95,5.609473684,#VALUE!,
412625,Sarandi,PR,2022.Q3,Hipertensão (PA Aferida),2,50,12,2.40,4.72,#VALUE!,
432010,Sarandi,RS,2022.Q3,Hipertensão (PA Aferida),2,50,23,4.60,4.965,#VALUE!,
412625,Sarandi,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,12,2.40,5.876578947,#VALUE!,
432010,Sarandi,RS,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,9,1.80,6.516578947,#VALUE!,
355110,Sarapuí,SP,2022.Q3,Pré-Natal (6 consultas),1,45,82,10.00,6.536578947,6.536578947,6.536578947
355110,Sarapuí,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,94,10.00,6.003245614,#VALUE!,
355110,Sarapuí,SP,2022.Q3,Gestantes Saúde Bucal,2,60,27,4.50,5.836578947,#VALUE!,
355110,Sarapuí,SP,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,5.403245614,#VALUE!,
355110,Sarapuí,SP,2022.Q3,Cobertura Polio e Penta,2,95,87,9.16,4.903245614,#VALUE!,
355110,Sarapuí,SP,2022.Q3,Hipertensão (PA Aferida),2,50,22,4.40,3.429561404,#VALUE!,
355110,Sarapuí,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,10,2.00,2.589561404,#VALUE!,
316550,Sardoá,MG,2022.Q3,Pré-Natal (6 consultas),1,45,21,4.67,2.509561404,2.509561404,2.509561404
316550,Sardoá,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,50,8.33,3.042894737,#VALUE!,
316550,Sardoá,MG,2022.Q3,Gestantes Saúde Bucal,2,60,14,2.33,3.209561404,#VALUE!,
316550,Sardoá,MG,2022.Q3,Cobertura Citopatológico,1,40,9,2.25,4.742894737,#VALUE!,
316550,Sardoá,MG,2022.Q3,Cobertura Polio e Penta,2,95,17,1.79,5.042894737,#VALUE!,
316550,Sardoá,MG,2022.Q3,Hipertensão (PA Aferida),2,50,1,0.20,6.685,#VALUE!,
316550,Sardoá,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,6,1.20,7.445,#VALUE!,
355120,Sarutaiá,SP,2022.Q3,Pré-Natal (6 consultas),1,45,80,10.00,7.605,7.605,7.605
355120,Sarutaiá,SP,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,93,10.00,7.382777778,#VALUE!,
355120,Sarutaiá,SP,2022.Q3,Gestantes Saúde Bucal,2,60,87,10.00,7.232777778,#VALUE!,
355120,Sarutaiá,SP,2022.Q3,Cobertura Citopatológico,1,40,21,5.25,6.966111111,#VALUE!,
355120,Sarutaiá,SP,2022.Q3,Cobertura Polio e Penta,2,95,100,10.00,7.266111111,#VALUE!,
355120,Sarutaiá,SP,2022.Q3,Hipertensão (PA Aferida),2,50,20,4.00,6.592426901,#VALUE!,
355120,Sarutaiá,SP,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,14,2.80,7.352426901,#VALUE!,
316553,Sarzedo,MG,2022.Q3,Pré-Natal (6 consultas),1,45,35,7.78,7.832426901,7.832426901,7.832426901
316553,Sarzedo,MG,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,51,8.50,8.032426901,#VALUE!,
316553,Sarzedo,MG,2022.Q3,Gestantes Saúde Bucal,2,60,52,8.67,8.182426901,#VALUE!,
316553,Sarzedo,MG,2022.Q3,Cobertura Citopatológico,1,40,33,8.25,8.449093567,#VALUE!,
316553,Sarzedo,MG,2022.Q3,Cobertura Polio e Penta,2,95,63,6.63,8.224093567,#VALUE!,
316553,Sarzedo,MG,2022.Q3,Hipertensão (PA Aferida),2,50,39,7.80,8.79251462,#VALUE!,
316553,Sarzedo,MG,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,38,7.60,9.23251462,#VALUE!,
292970,Sátiro Dias,BA,2022.Q3,Pré-Natal (6 consultas),1,45,44,9.78,9.47251462,9.47251462,9.47251462
292970,Sátiro Dias,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,67,10.00,9.161403509,#VALUE!,
292970,Sátiro Dias,BA,2022.Q3,Gestantes Saúde Bucal,2,60,72,10.00,9.061403509,#VALUE!,
292970,Sátiro Dias,BA,2022.Q3,Cobertura Citopatológico,1,40,24,6.00,8.528070175,#VALUE!,
292970,Sátiro Dias,BA,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,8.278070175,#VALUE!,
292970,Sátiro Dias,BA,2022.Q3,Hipertensão (PA Aferida),2,50,64,10.00,7.646491228,#VALUE!,
292970,Sátiro Dias,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,64,10.00,6.446491228,#VALUE!,
270890,Satuba,AL,2022.Q3,Pré-Natal (6 consultas),1,45,30,6.67,6.046491228,6.046491228,6.046491228
270890,Satuba,AL,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,54,9.00,6.379824561,#VALUE!,
270890,Satuba,AL,2022.Q3,Gestantes Saúde Bucal,2,60,44,7.33,6.479824561,#VALUE!,
270890,Satuba,AL,2022.Q3,Cobertura Citopatológico,1,40,14,3.50,7.013157895,#VALUE!,
270890,Satuba,AL,2022.Q3,Cobertura Polio e Penta,2,95,60,6.32,7.188157895,#VALUE!,
270890,Satuba,AL,2022.Q3,Hipertensão (PA Aferida),2,50,20,4.00,7.209210526,#VALUE!,
270890,Satuba,AL,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,30,6.00,7.329210526,#VALUE!,
211172,Satubinha,MA,2022.Q3,Pré-Natal (6 consultas),1,45,78,10.00,6.989210526,6.989210526,6.989210526
211172,Satubinha,MA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,6.989210526,#VALUE!,
211172,Satubinha,MA,2022.Q3,Gestantes Saúde Bucal,2,60,89,10.00,6.989210526,#VALUE!,
211172,Satubinha,MA,2022.Q3,Cobertura Citopatológico,1,40,21,5.25,6.52254386,#VALUE!,
211172,Satubinha,MA,2022.Q3,Cobertura Polio e Penta,2,95,61,6.42,6.27254386,#VALUE!,
211172,Satubinha,MA,2022.Q3,Hipertensão (PA Aferida),2,50,23,4.60,6.94622807,#VALUE!,
211172,Satubinha,MA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,13,2.60,7.46622807,#VALUE!,
292975,Saubara,BA,2022.Q3,Pré-Natal (6 consultas),1,45,54,10.00,7.88622807,7.88622807,7.88622807
292975,Saubara,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,61,10.00,7.797339181,#VALUE!,
292975,Saubara,BA,2022.Q3,Gestantes Saúde Bucal,2,60,46,7.67,7.797339181,#VALUE!,
292975,Saubara,BA,2022.Q3,Cobertura Citopatológico,1,40,11,2.75,7.364005848,#VALUE!,
292975,Saubara,BA,2022.Q3,Cobertura Polio e Penta,2,95,93,9.79,7.814005848,#VALUE!,
292975,Saubara,BA,2022.Q3,Hipertensão (PA Aferida),2,50,36,7.20,7.792953216,#VALUE!,
292975,Saubara,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,34,6.80,7.592953216,#VALUE!,
412627,Saudade do Iguaçu,PR,2022.Q3,Pré-Natal (6 consultas),1,45,41,9.11,7.212953216,7.212953216,7.212953216
412627,Saudade do Iguaçu,PR,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,63,10.00,7.301842105,#VALUE!,
412627,Saudade do Iguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2,60,33,5.50,7.301842105,#VALUE!,
412627,Saudade do Iguaçu,PR,2022.Q3,Cobertura Citopatológico,1,40,29,7.25,8.168508772,#VALUE!,
412627,Saudade do Iguaçu,PR,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,8.443508772,#VALUE!,
412627,Saudade do Iguaçu,PR,2022.Q3,Hipertensão (PA Aferida),2,50,31,6.20,8.506666667,#VALUE!,
412627,Saudade do Iguaçu,PR,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,15,3.00,9.106666667,#VALUE!,
421730,Saudades,SC,2022.Q3,Pré-Natal (6 consultas),1,45,50,10.00,9.406666667,9.406666667,9.406666667
421730,Saudades,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,65,10.00,9.406666667,#VALUE!,
421730,Saudades,SC,2022.Q3,Gestantes Saúde Bucal,2,60,59,9.83,9.406666667,#VALUE!,
421730,Saudades,SC,2022.Q3,Cobertura Citopatológico,1,40,43,10.00,9.44,#VALUE!,
421730,Saudades,SC,2022.Q3,Cobertura Polio e Penta,2,95,97,10.00,9.34,#VALUE!,
421730,Saudades,SC,2022.Q3,Hipertensão (PA Aferida),2,50,46,9.20,9.234736842,#VALUE!,
421730,Saudades,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,30,6.00,9.394736842,#VALUE!,
292980,Saúde,BA,2022.Q3,Pré-Natal (6 consultas),1,45,82,10.00,9.794736842,9.794736842,9.794736842
292980,Saúde,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,100,10.00,9.794736842,#VALUE!,
292980,Saúde,BA,2022.Q3,Gestantes Saúde Bucal,2,60,93,10.00,9.794736842,#VALUE!,
292980,Saúde,BA,2022.Q3,Cobertura Citopatológico,1,40,36,9.00,9.528070175,#VALUE!,
292980,Saúde,BA,2022.Q3,Cobertura Polio e Penta,2,95,90,9.47,9.253070175,#VALUE!,
292980,Saúde,BA,2022.Q3,Hipertensão (PA Aferida),2,50,58,10.00,9.295175439,#VALUE!,
292980,Saúde,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,56,10.00,8.575175439,#VALUE!,
421740,Schroeder,SC,2022.Q3,Pré-Natal (6 consultas),1,45,74,10.00,8.395175439,8.395175439,8.395175439
421740,Schroeder,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,89,10.00,8.395175439,#VALUE!,
421740,Schroeder,SC,2022.Q3,Gestantes Saúde Bucal,2,60,52,8.67,8.395175439,#VALUE!,
421740,Schroeder,SC,2022.Q3,Cobertura Citopatológico,1,40,25,6.25,8.661842105,#VALUE!,
421740,Schroeder,SC,2022.Q3,Cobertura Polio e Penta,2,95,92,9.68,8.561842105,#VALUE!,
421740,Schroeder,SC,2022.Q3,Hipertensão (PA Aferida),2,50,32,6.40,8.182894737,#VALUE!,
421740,Schroeder,SC,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,41,8.20,7.502894737,#VALUE!,
292990,Seabra,BA,2022.Q3,Pré-Natal (6 consultas),1,45,59,10.00,6.962894737,6.962894737,6.962894737
292990,Seabra,BA,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,92,10.00,6.829561404,#VALUE!,
292990,Seabra,BA,2022.Q3,Gestantes Saúde Bucal,2,60,81,10.00,6.762894737,#VALUE!,
292990,Seabra,BA,2022.Q3,Cobertura Citopatológico,1,40,21,5.25,5.229561404,#VALUE!,
292990,Seabra,BA,2022.Q3,Cobertura Polio e Penta,2,95,74,7.79,5.004561404,#VALUE!,
292990,Seabra,BA,2022.Q3,Hipertensão (PA Aferida),2,50,15,3.00,4.457192982,#VALUE!,
292990,Seabra,BA,2022.Q3,Diabetes (Hemoglobina Glicada),1,50,14,2.80,4.817192982,#VALUE!,
421750,Seara,SC,2022.Q3,Pré-Natal (6 consultas),1,45,39,8.67,4.797192982,4.797192982,4.797192982
421750,Seara,SC,2022.Q3,Pré-Natal (Sífilis e HIV),1,60,56,9.33,4.930526316,#VALUE!,
421750,Seara,SC,2022.Q3,Gestantes Saúde Bucal,2,60,14,2.33,4.997192982,#VALUE!,
421750,Seara,SC,2022.Q3,Cobertura Citopatológico,1,40,12,3.00,6.530526316,#VALUE!,
