"municipio_id_sus","nome","uf_sigla","periodo_codigo","indicadores_nome","numerador","denominador_estimado","denominador_informado","nota_porcentagem","denominador_utilizado","cadastro","base_externa","porcentagem","populacao"
"240360",Extremoz,RN,"2022.Q3",Hipertensão (PA Aferida),2439,8797,7994,31,7994,42091,20.9,91,29282
"260392",Carnaubeira da Penha,PE,"2022.Q3",Hipertensão (PA Aferida),244,1502,1170,16,1502,6417,23.4,78,13117
"313610",Joanésia,MG,"2022.Q3",Hipertensão (PA Aferida),244,1437,2157,11,2157,5187,27.7,150,4382
"421085",Mirim Doce,SC,"2022.Q3",Hipertensão (PA Aferida),244,678,773,32,773,2871,23.6,114,2257
"291730",Ituberá,BA,"2022.Q3",Hipertensão (PA Aferida),2440,5588,5413,45,5413,22175,25.2,97,28870
"313990",Maria da Fé,MG,"2022.Q3",Hipertensão (PA Aferida),2441,4472,4739,52,4739,16146,27.7,106,14019
"313120",Ipanema,MG,"2022.Q3",Hipertensão (PA Aferida),2442,6098,5406,45,5406,22013,27.7,89,20133
"500720",Rio Brilhante,MS,"2022.Q3",Hipertensão (PA Aferida),2444,9450,7405,26,9450,38570,24.5,78,38844
"292525",Ponto Novo,BA,"2022.Q3",Hipertensão (PA Aferida),2445,4604,3987,61,3987,18269,25.2,87,14729
"353950",Pitangueiras,SP,"2022.Q3",Hipertensão (PA Aferida),2445,7807,7754,32,7754,32262,24.2,99,40430
"330205",Italva,RJ,"2022.Q3",Hipertensão (PA Aferida),2449,3934,4082,60,4082,14000,28.1,104,15387
"220793",Pedro Laurentino,PI,"2022.Q3",Hipertensão (PA Aferida),245,649,1157,21,1157,2750,23.6,178,2551
"313660",Nova União,MG,"2022.Q3",Hipertensão (PA Aferida),245,1508,2012,12,2012,6498,23.2,133,5739
"150260",Colares,PA,"2022.Q3",Hipertensão (PA Aferida),245,1812,2138,11,2138,11846,15.3,118,12175
"220130",Barreiras do Piauí,PI,"2022.Q3",Hipertensão (PA Aferida),245,832,715,34,715,3526,23.6,86,3356
"411745",Ouro Verde do Oeste,PR,"2022.Q3",Hipertensão (PA Aferida),245,1114,967,25,967,4864,22.9,87,6036
"290050",Érico Cardoso,BA,"2022.Q3",Hipertensão (PA Aferida),2450,2818,4075,60,4075,11181,25.2,145,10513
"260310",Cachoeirinha,PE,"2022.Q3",Hipertensão (PA Aferida),2451,4907,4249,58,4249,20972,23.4,87,20618
"520450",Caldas Novas,GO,"2022.Q3",Hipertensão (PA Aferida),2457,15188,12666,16,15188,64904,23.4,83,95183
"270100",Boca da Mata,AL,"2022.Q3",Hipertensão (PA Aferida),2458,5795,7442,33,7442,24245,23.9,128,27429
"290720",Casa Nova,BA,"2022.Q3",Hipertensão (PA Aferida),2459,14145,9761,17,14145,56129,25.2,69,73092
"220937",Santa Rosa do Piauí,PI,"2022.Q3",Hipertensão (PA Aferida),246,1234,1637,15,1637,5229,23.6,133,5254
"432026",Segredo,RS,"2022.Q3",Hipertensão (PA Aferida),246,1949,1946,13,1946,7328,26.6,100,7465
"510645",Planalto da Serra,MT,"2022.Q3",Hipertensão (PA Aferida),246,763,789,31,789,3836,19.9,103,2637
"240390",Francisco Dantas,RN,"2022.Q3",Hipertensão (PA Aferida),246,721,811,30,811,3294,21.9,112,2801
"230730",Juazeiro do Norte,CE,"2022.Q3",Hipertensão (PA Aferida),24619,49387,47447,52,47447,231865,21.3,96,278264
"353760",Peruíbe,SP,"2022.Q3",Hipertensão (PA Aferida),2462,16450,16477,15,16477,67977,24.2,100,69697
"211280",Viana,MA,"2022.Q3",Hipertensão (PA Aferida),2465,10273,10227,24,10227,53228,19.3,100,52852
"230535",Icapuí,CE,"2022.Q3",Hipertensão (PA Aferida),2467,4513,5171,48,5171,21189,21.3,115,20183
"280140",Carira,SE,"2022.Q3",Hipertensão (PA Aferida),2467,4720,5565,44,5565,20977,22.5,118,22393
"260530",Exu,PE,"2022.Q3",Hipertensão (PA Aferida),2467,8062,7048,35,7048,34452,23.4,87,31709
"350810",Buritama,SP,"2022.Q3",Hipertensão (PA Aferida),2468,4594,5141,48,5141,18985,24.2,112,17414
"150195",Cachoeira do Piriá,PA,"2022.Q3",Hipertensão (PA Aferida),247,2768,2502,10,2502,18089,15.3,90,35307
"314940",Pedro Teixeira,MG,"2022.Q3",Hipertensão (PA Aferida),247,629,698,35,698,2269,27.7,111,1804
"352500",Jandira,SP,"2022.Q3",Hipertensão (PA Aferida),247,11344,9821,3,9821,53509,21.2,87,127734
"320335",Marilândia,ES,"2022.Q3",Hipertensão (PA Aferida),2470,4142,4663,53,4663,16242,25.5,113,13091
"150670",Santana do Araguaia,PA,"2022.Q3",Hipertensão (PA Aferida),2473,6012,6929,36,6929,39296,15.3,115,75995
"270910",Taquarana,AL,"2022.Q3",Hipertensão (PA Aferida),2474,4872,6150,40,6150,20385,23.9,126,20162
"291120",Gandu,BA,"2022.Q3",Hipertensão (PA Aferida),2476,6838,5604,36,6838,27136,25.2,82,32778
"431950",São Sebastião do Caí,RS,"2022.Q3",Hipertensão (PA Aferida),2477,5455,4930,50,4930,20509,26.6,90,26161
"420860",Jaborá,SC,"2022.Q3",Hipertensão (PA Aferida),248,1187,1189,21,1189,5029,23.6,100,3899
"311787",Confins,MG,"2022.Q3",Hipertensão (PA Aferida),248,1740,1399,14,1740,7502,23.2,80,6867
"260765",Itambé,PE,"2022.Q3",Hipertensão (PA Aferida),2480,8773,9020,27,9020,37493,23.4,103,36495
"431760",Santo Antônio da Patrulha,RS,"2022.Q3",Hipertensão (PA Aferida),2483,9332,12607,20,12607,38882,24.0,135,43397
"260540",Feira Nova,PE,"2022.Q3",Hipertensão (PA Aferida),2484,5462,6412,39,6412,23344,23.4,117,22360
"270810",Santana do Mundaú,AL,"2022.Q3",Hipertensão (PA Aferida),2486,3103,3734,67,3734,12984,23.9,120,10637
"412090",Quedas do Iguaçu,PR,"2022.Q3",Hipertensão (PA Aferida),2486,7127,6823,36,6823,31123,22.9,96,34707
"211000",Santa Luzia,MA,"2022.Q3",Hipertensão (PA Aferida),2487,10997,11318,22,11318,56977,19.3,103,73105
"355630",Valparaíso,SP,"2022.Q3",Hipertensão (PA Aferida),2487,5826,5566,45,5566,24075,24.2,96,27154
"320503",Vargem Alta,ES,"2022.Q3",Hipertensão (PA Aferida),2487,5954,5731,43,5731,23348,25.5,96,21778
"260810",João Alfredo,PE,"2022.Q3",Hipertensão (PA Aferida),2488,6387,10624,23,10624,27297,23.4,166,33570
"314020",Maripá de Minas,MG,"2022.Q3",Hipertensão (PA Aferida),249,1084,1186,21,1186,3912,27.7,109,3000
"421390",Presidente Castello Branco,SC,"2022.Q3",Hipertensão (PA Aferida),249,455,561,44,561,1929,23.6,123,1526
"311130",Campo do Meio,MG,"2022.Q3",Hipertensão (PA Aferida),2494,3795,3960,63,3960,13701,27.7,104,11648
"260390",Carnaíba,PE,"2022.Q3",Hipertensão (PA Aferida),2496,4923,5946,42,5946,21037,23.4,121,19666
"351870",Guarujá,SP,"2022.Q3",Hipertensão (PA Aferida),2497,45687,43469,6,43469,188789,24.2,95,324977
"432237",Unistalda,RS,"2022.Q3",Hipertensão (PA Aferida),25,499,500,5,500,1876,26.6,100,2306
"354410",Rio Grande da Serra,SP,"2022.Q3",Hipertensão (PA Aferida),25,5352,5853,0,5853,25246,21.2,109,52009
"421410",Presidente Nereu,SC,"2022.Q3",Hipertensão (PA Aferida),25,526,684,4,684,2230,23.6,130,2279
"220970",São Francisco do Piauí,PI,"2022.Q3",Hipertensão (PA Aferida),250,1452,1500,17,1500,6152,23.6,103,6417
"412385",Santa Maria do Oeste,PR,"2022.Q3",Hipertensão (PA Aferida),250,1937,1999,13,1999,8458,22.9,103,9210
"430223",Boa Vista do Incra,RS,"2022.Q3",Hipertensão (PA Aferida),250,746,680,37,680,2804,26.6,91,2628
"430695",Entre Rios do Sul,RS,"2022.Q3",Hipertensão (PA Aferida),250,855,962,26,962,3213,26.6,113,2724
"411660",Nova América da Colina,PR,"2022.Q3",Hipertensão (PA Aferida),250,931,991,25,991,4064,22.9,106,3424
"261560",Trindade,PE,"2022.Q3",Hipertensão (PA Aferida),2500,7100,7590,33,7590,30341,23.4,107,31103
"351020",Capão Bonito,SP,"2022.Q3",Hipertensão (PA Aferida),2501,10748,12671,20,12671,44415,24.2,118,47098
"522010",São Luís de Montes Belos,GO,"2022.Q3",Hipertensão (PA Aferida),2501,8367,9548,26,9548,35756,23.4,114,34488
"290620",Canarana,BA,"2022.Q3",Hipertensão (PA Aferida),2502,6826,5540,37,6826,27089,25.2,81,26468
"260280",Buíque,PE,"2022.Q3",Hipertensão (PA Aferida),2503,11901,10166,25,10166,50857,23.4,85,59448
"351630",Francisco Morato,SP,"2022.Q3",Hipertensão (PA Aferida),2503,28042,19251,9,28042,132275,21.2,69,179372
"411580",Medianeira,PR,"2022.Q3",Hipertensão (PA Aferida),2506,8400,6140,30,8400,36682,22.9,73,46940
"412680",Tapejara,PR,"2022.Q3",Hipertensão (PA Aferida),2507,3929,3669,68,3669,17158,22.9,93,16480
"315720",Santa Bárbara,MG,"2022.Q3",Hipertensão (PA Aferida),2508,7897,8545,29,8545,34040,23.2,108,31873
"521945",Santa Rita do Novo Destino,GO,"2022.Q3",Hipertensão (PA Aferida),251,731,1078,23,1078,3122,23.4,147,3367
"421825",Timbó Grande,SC,"2022.Q3",Hipertensão (PA Aferida),251,1743,1213,14,1743,7386,23.6,70,8003
"431645",Salto do Jacuí,RS,"2022.Q3",Hipertensão (PA Aferida),251,2500,2395,10,2395,9397,26.6,96,12512
"520082",Amaralina,GO,"2022.Q3",Hipertensão (PA Aferida),251,926,924,27,924,3957,23.4,100,3875
"421930",Videira,SC,"2022.Q3",Hipertensão (PA Aferida),2511,10410,8074,24,10410,44111,23.6,78,54145
"353880",Piraju,SP,"2022.Q3",Hipertensão (PA Aferida),2514,8164,9788,26,9788,33735,24.2,120,29930
"330020",Araruama,RJ,"2022.Q3",Hipertensão (PA Aferida),2515,18572,19960,13,19960,66093,28.1,107,136109
"292670",Rio de Contas,BA,"2022.Q3",Hipertensão (PA Aferida),2515,3781,4743,53,4743,15005,25.2,125,12878
"320270",Itaguaçu,ES,"2022.Q3",Hipertensão (PA Aferida),2517,3705,4516,56,4516,14530,25.5,122,13982
"421290",Pinhalzinho,SC,"2022.Q3",Hipertensão (PA Aferida),2518,5556,4474,45,5556,23544,23.6,81,21103
"140040",Normandia,RR,"2022.Q3",Hipertensão (PA Aferida),252,1745,1376,14,1745,11116,15.7,79,11772
"412050",Primeiro de Maio,PR,"2022.Q3",Hipertensão (PA Aferida),252,2068,2358,11,2358,9029,22.9,114,11138
"353286",Nova Castilho,SP,"2022.Q3",Hipertensão (PA Aferida),252,393,556,45,556,1624,24.2,141,1290
"221095",Tamboril do Piauí,PI,"2022.Q3",Hipertensão (PA Aferida),252,714,740,34,740,3025,23.6,104,2939
"520465",Campinaçu,GO,"2022.Q3",Hipertensão (PA Aferida),252,924,987,26,987,3949,23.4,107,3628
"314730",Paraisópolis,MG,"2022.Q3",Hipertensão (PA Aferida),2520,5609,5077,50,5077,20249,27.7,91,21353
"231080",Pereiro,CE,"2022.Q3",Hipertensão (PA Aferida),2520,3875,5367,47,5367,18193,21.3,139,16356
"210232",Buriticupu,MA,"2022.Q3",Hipertensão (PA Aferida),2521,10541,8001,24,10541,54617,19.3,76,73595
"314340",Monte Sião,MG,"2022.Q3",Hipertensão (PA Aferida),2525,6547,5635,45,5635,23635,27.7,86,24247
"314310",Monte Carmelo,MG,"2022.Q3",Hipertensão (PA Aferida),2528,14320,10406,18,14320,51696,27.7,73,48049
"314225",Miravânia,MG,"2022.Q3",Hipertensão (PA Aferida),253,1238,1155,22,1155,4468,27.7,93,4939
"430544",Chuvisca,RS,"2022.Q3",Hipertensão (PA Aferida),253,1422,625,18,1422,5344,26.6,44,5518
"311890",Cordisburgo,MG,"2022.Q3",Hipertensão (PA Aferida),253,1953,1887,13,1887,7052,27.7,97,8903
"251260",Quixabá,PB,"2022.Q3",Hipertensão (PA Aferida),253,563,686,37,686,2244,25.1,122,2009
"431075",Ivorá,RS,"2022.Q3",Hipertensão (PA Aferida),253,652,777,33,777,2450,26.6,119,1854
"230920",Nova Olinda,CE,"2022.Q3",Hipertensão (PA Aferida),2530,3633,3643,69,3643,17057,21.3,100,15798
"312670",Francisco Sá,MG,"2022.Q3",Hipertensão (PA Aferida),2531,6198,5704,44,5704,22376,27.7,92,26459
"210320",Chapadinha,MA,"2022.Q3",Hipertensão (PA Aferida),2533,16021,16304,16,16304,83012,19.3,102,80705
"290830",Conceição do Almeida,BA,"2022.Q3",Hipertensão (PA Aferida),2533,4767,5764,44,5764,18918,25.2,121,17087
"520870",Goiânia,GO,"2022.Q3",Hipertensão (PA Aferida),25336,190609,119576,13,190609,787642,24.2,63,1555626
"521020",Iporá,GO,"2022.Q3",Hipertensão (PA Aferida),2534,8077,6642,31,8077,34518,23.4,82,31471
"500330",Coxim,MS,"2022.Q3",Hipertensão (PA Aferida),2537,8432,7799,33,7799,34416,24.5,92,33547
"231020",Paracuru,CE,"2022.Q3",Hipertensão (PA Aferida),2539,7870,8023,32,8023,36948,21.3,102,35526
"353550",Paraguaçu Paulista,SP,"2022.Q3",Hipertensão (PA Aferida),2539,9411,9144,28,9144,38890,24.2,97,46180
"411573",Mato Rico,PR,"2022.Q3",Hipertensão (PA Aferida),254,886,1010,25,1010,3868,22.9,114,3142
"430740",Esmeralda,RS,"2022.Q3",Hipertensão (PA Aferida),254,959,1132,22,1132,3605,26.6,118,3291
"290755",Caturama,BA,"2022.Q3",Hipertensão (PA Aferida),254,1865,1966,13,1966,7401,25.2,105,9303
"431725",Santa Tereza,RS,"2022.Q3",Hipertensão (PA Aferida),254,519,744,34,744,1952,26.6,143,1722
"410980",Ibiporã,PR,"2022.Q3",Hipertensão (PA Aferida),2540,12525,13083,19,13083,54695,22.9,104,55688
"410620",Contenda,PR,"2022.Q3",Hipertensão (PA Aferida),2541,4373,4439,57,4439,20061,21.8,102,19082
"231195",Salitre,CE,"2022.Q3",Hipertensão (PA Aferida),2544,4229,5075,50,5075,19853,21.3,120,16714
"290780",Cícero Dantas,BA,"2022.Q3",Hipertensão (PA Aferida),2544,7111,7050,36,7050,28219,25.2,99,32636
"230610",Irauçuba,CE,"2022.Q3",Hipertensão (PA Aferida),2545,5493,6031,42,6031,25789,21.3,110,24450
"350270",Apiaí,SP,"2022.Q3",Hipertensão (PA Aferida),2548,5508,5189,49,5189,22762,24.2,94,24081
"320490",São Mateus,ES,"2022.Q3",Hipertensão (PA Aferida),2549,27668,22409,9,27668,108500,25.5,81,134629
"261400",Serrita,PE,"2022.Q3",Hipertensão (PA Aferida),2549,4456,4311,59,4311,19041,23.4,97,19226
"230835",Milhã,CE,"2022.Q3",Hipertensão (PA Aferida),2550,2989,4046,63,4046,14034,21.3,135,13129
"313580",Jequitinhonha,MG,"2022.Q3",Hipertensão (PA Aferida),2553,6256,5991,43,5991,22586,27.7,96,25555
"240310",Currais Novos,RN,"2022.Q3",Hipertensão (PA Aferida),2559,9323,11147,23,11147,42573,21.9,120,45022
"350510",Barbosa,SP,"2022.Q3",Hipertensão (PA Aferida),2559,1875,4760,54,4760,7749,24.2,254,7532
"312010",Couto de Magalhães de Minas,MG,"2022.Q3",Hipertensão (PA Aferida),256,1253,1097,23,1097,4525,27.7,88,4436
"432225",Tupandi,RS,"2022.Q3",Hipertensão (PA Aferida),256,1396,967,18,1396,5249,26.6,69,5019
"521060",Itaguaru,GO,"2022.Q3",Hipertensão (PA Aferida),256,1360,1446,18,1446,5810,23.4,106,5184
"350790",Brotas,SP,"2022.Q3",Hipertensão (PA Aferida),256,3464,3744,7,3744,14313,24.2,108,24862
"210340",Coelho Neto,MA,"2022.Q3",Hipertensão (PA Aferida),2563,7476,9454,27,9454,38737,19.3,126,49804
"312400",Ervália,MG,"2022.Q3",Hipertensão (PA Aferida),2564,6238,5359,48,5359,22519,27.7,86,19019
"150616",Rio Maria,PA,"2022.Q3",Hipertensão (PA Aferida),2568,3066,4140,62,4140,20041,15.3,135,18208
"420915",José Boiteux,SC,"2022.Q3",Hipertensão (PA Aferida),257,1458,1097,18,1458,6176,23.6,75,5019
"311950",Coronel Murta,MG,"2022.Q3",Hipertensão (PA Aferida),257,2499,2224,12,2224,9020,27.7,89,9209
"510788",Serra Nova Dourada,MT,"2022.Q3",Hipertensão (PA Aferida),257,461,431,60,431,2132,21.6,93,1705
"171800",Porto Alegre do Tocantins,TO,"2022.Q3",Hipertensão (PA Aferida),257,728,719,36,719,3236,22.5,99,3200
"354690",Santa Lúcia,SP,"2022.Q3",Hipertensão (PA Aferida),257,980,758,26,980,4050,24.2,77,8889
"320265",Irupi,ES,"2022.Q3",Hipertensão (PA Aferida),2578,3897,3644,71,3644,15282,25.5,94,13672
"351100",Castilho,SP,"2022.Q3",Hipertensão (PA Aferida),2578,4815,5267,49,5267,19895,24.2,109,21521
"355240",Sumaré,SP,"2022.Q3",Hipertensão (PA Aferida),2579,26390,26793,10,26793,109050,24.2,102,289875
"312390",Entre Rios de Minas,MG,"2022.Q3",Hipertensão (PA Aferida),2579,4338,4825,53,4825,15662,27.7,111,15458
"290650",Candeias,BA,"2022.Q3",Hipertensão (PA Aferida),2581,10796,10564,24,10564,44984,24.0,98,87820
"251130",Piancó,PB,"2022.Q3",Hipertensão (PA Aferida),2581,3847,4422,58,4422,15325,25.1,115,16147
"420130",Araquari,SC,"2022.Q3",Hipertensão (PA Aferida),2583,11420,7859,23,11420,48389,23.6,69,40890
"317100",Vazante,MG,"2022.Q3",Hipertensão (PA Aferida),2584,6143,5805,45,5805,22176,27.7,94,20692
"410100",Ampére,PR,"2022.Q3",Hipertensão (PA Aferida),2591,4738,4603,56,4603,20689,22.9,97,19466
"210140",Balsas,MA,"2022.Q3",Hipertensão (PA Aferida),2593,19162,16004,14,19162,99284,19.3,84,96951
"291320",Ibotirama,BA,"2022.Q3",Hipertensão (PA Aferida),2593,7008,8526,30,8526,27809,25.2,122,27076
"314910",Pedralva,MG,"2022.Q3",Hipertensão (PA Aferida),2596,3433,3621,72,3621,12393,27.7,105,11098
"211153",São Pedro da Água Branca,MA,"2022.Q3",Hipertensão (PA Aferida),26,1722,1630,2,1630,8924,19.3,95,12779
"316010",Santo Antônio do Grama,MG,"2022.Q3",Hipertensão (PA Aferida),260,1391,1556,17,1556,5022,27.7,112,3861
"150565",Placas,PA,"2022.Q3",Hipertensão (PA Aferida),260,1605,1270,16,1605,10489,15.3,79,32325
"500580",Nioaque,MS,"2022.Q3",Hipertensão (PA Aferida),260,2546,2577,10,2577,10392,24.5,101,13794
"431010",Igrejinha,RS,"2022.Q3",Hipertensão (PA Aferida),2602,9259,7568,28,9259,34808,26.6,82,37754
"292630",Riachão do Jacuípe,BA,"2022.Q3",Hipertensão (PA Aferida),2603,7828,6854,38,6854,31062,25.2,88,33498
"350580",Bastos,SP,"2022.Q3",Hipertensão (PA Aferida),2604,6049,5938,44,5938,24996,24.2,98,20952
"291390",Ipiaú,BA,"2022.Q3",Hipertensão (PA Aferida),2609,8455,7792,33,7792,33552,25.2,92,45969
"140028",Iracema,RR,"2022.Q3",Hipertensão (PA Aferida),261,1281,1265,21,1265,8159,15.7,99,12637
"431842",São João da Urtiga,RS,"2022.Q3",Hipertensão (PA Aferida),261,1276,1628,16,1628,4797,26.6,128,4625
"431301",Nova Candelária,RS,"2022.Q3",Hipertensão (PA Aferida),261,912,962,27,962,3430,26.6,105,2677
"411750",Paiçandu,PR,"2022.Q3",Hipertensão (PA Aferida),2610,7702,6135,34,7702,33633,22.9,80,42251
"291270",Ibirapitanga,BA,"2022.Q3",Hipertensão (PA Aferida),2611,5460,5704,46,5704,21668,25.2,104,23433
"520030",Alexânia,GO,"2022.Q3",Hipertensão (PA Aferida),2611,7431,6167,35,7431,31757,23.4,83,28360
"420450",Corupá,SC,"2022.Q3",Hipertensão (PA Aferida),2613,4239,4650,56,4650,17962,23.6,110,16300
"313350",Itapecerica,MG,"2022.Q3",Hipertensão (PA Aferida),2614,5421,6493,40,6493,19570,27.7,120,21760
"316100",São Domingos do Prata,MG,"2022.Q3",Hipertensão (PA Aferida),2614,5303,7004,37,7004,19146,27.7,132,17296
"510830",União do Sul,MT,"2022.Q3",Hipertensão (PA Aferida),262,1174,931,22,1174,5435,21.6,79,3455
"411342",Lidianópolis,PR,"2022.Q3",Hipertensão (PA Aferida),262,1071,1328,20,1328,4678,22.9,124,3155
"431280",Nova Araçá,RS,"2022.Q3",Hipertensão (PA Aferida),262,1691,1114,15,1691,6356,26.6,66,4890
"315590",Rio Preto,MG,"2022.Q3",Hipertensão (PA Aferida),262,1351,1749,15,1749,4876,27.7,129,5493
"522000",São João d'Aliança,GO,"2022.Q3",Hipertensão (PA Aferida),262,2593,2120,10,2593,11083,23.4,82,14423
"315390",Raposos,MG,"2022.Q3",Hipertensão (PA Aferida),262,3711,3458,8,3458,15994,23.2,93,16501
"314900",Pedra Dourada,MG,"2022.Q3",Hipertensão (PA Aferida),262,901,928,28,928,3252,27.7,103,2559
"270510",Matriz de Camaragibe,AL,"2022.Q3",Hipertensão (PA Aferida),2621,5969,7159,37,7159,24975,23.9,120,24627
"290860",Conde,BA,"2022.Q3",Hipertensão (PA Aferida),2623,5833,5320,49,5320,23145,25.2,91,26223
"270570",Olho d'Água das Flores,AL,"2022.Q3",Hipertensão (PA Aferida),2623,5268,5393,49,5393,22040,23.9,102,21690
"521760",Planaltina,GO,"2022.Q3",Hipertensão (PA Aferida),2625,18209,12753,14,18209,77816,23.4,70,91345
"280460",Nossa Senhora das Dores,SE,"2022.Q3",Hipertensão (PA Aferida),2626,5975,7017,37,7017,26554,22.5,117,26957
"312080",Cruzília,MG,"2022.Q3",Hipertensão (PA Aferida),2629,4853,5721,46,5721,17520,27.7,118,15529
"313540",Jeceaba,MG,"2022.Q3",Hipertensão (PA Aferida),263,1733,1989,13,1989,6257,27.7,115,4795
"312480",Estrela do Sul,MG,"2022.Q3",Hipertensão (PA Aferida),263,2060,2002,13,2002,7438,27.7,97,8057
"313280",Itambé do Mato Dentro,MG,"2022.Q3",Hipertensão (PA Aferida),263,703,709,37,709,2539,27.7,101,2032
"316292",São Joaquim de Bicas,MG,"2022.Q3",Hipertensão (PA Aferida),2630,7894,7387,36,7387,34025,23.2,94,32696
"320230",Guaçuí,ES,"2022.Q3",Hipertensão (PA Aferida),2632,7566,9721,27,9721,29671,25.5,128,31372
"210070",Anajatuba,MA,"2022.Q3",Hipertensão (PA Aferida),2633,5362,6623,40,6623,27782,19.3,124,27170
"292120",Miguel Calmon,BA,"2022.Q3",Hipertensão (PA Aferida),2633,6950,7174,37,7174,27581,25.2,103,25771
"521890",Rubiataba,GO,"2022.Q3",Hipertensão (PA Aferida),2638,5261,4634,57,4634,22483,23.4,88,20012
"311320",Carandaí,MG,"2022.Q3",Hipertensão (PA Aferida),2638,7389,7756,34,7756,26674,27.7,105,25831
"150630",Salvaterra,PA,"2022.Q3",Hipertensão (PA Aferida),264,2046,2032,13,2032,13373,15.3,99,24392
"170307",Barra do Ouro,TO,"2022.Q3",Hipertensão (PA Aferida),264,1165,998,26,998,5179,22.5,86,4673
"310200",Alterosa,MG,"2022.Q3",Hipertensão (PA Aferida),2641,4702,4962,53,4962,16975,27.7,106,14566
"412570",São Miguel do Iguaçu,PR,"2022.Q3",Hipertensão (PA Aferida),2643,7253,7291,36,7291,31671,22.9,101,27696
"352030",Iguape,SP,"2022.Q3",Hipertensão (PA Aferida),2644,7041,8920,30,8920,29095,24.2,127,31117
"260650",Iati,PE,"2022.Q3",Hipertensão (PA Aferida),2645,4642,4501,59,4501,19838,23.4,97,19284
"220780",Paulistana,PI,"2022.Q3",Hipertensão (PA Aferida),2649,5295,5156,51,5156,22435,23.6,97,20583
"410460",Capitão Leônidas Marques,PR,"2022.Q3",Hipertensão (PA Aferida),2651,4020,4321,61,4321,17553,22.9,107,15887
"521975",Santo Antônio do Descoberto,GO,"2022.Q3",Hipertensão (PA Aferida),2652,12514,11436,23,11436,53479,23.4,91,76871
"410540",Chopinzinho,PR,"2022.Q3",Hipertensão (PA Aferida),2653,5199,5087,52,5087,22705,22.9,98,19083
"421690",São Lourenço do Oeste,SC,"2022.Q3",Hipertensão (PA Aferida),2656,6516,5411,41,6516,27609,23.6,83,24501
"354040",Populina,SP,"2022.Q3",Hipertensão (PA Aferida),266,1055,1327,20,1327,4361,24.2,126,4136
"411260",Jardim Olinda,PR,"2022.Q3",Hipertensão (PA Aferida),266,360,293,74,360,1572,22.9,81,1309
"510776",Santa Rita do Trivelato,MT,"2022.Q3",Hipertensão (PA Aferida),266,953,635,28,953,4412,21.6,67,3602
"210980",Santa Helena,MA,"2022.Q3",Hipertensão (PA Aferida),2664,5185,5844,46,5844,26867,19.3,113,42829
"150620",Salinópolis,PA,"2022.Q3",Hipertensão (PA Aferida),2667,7194,7394,36,7394,47018,15.3,103,41164
"292700",Rio Real,BA,"2022.Q3",Hipertensão (PA Aferida),2667,8913,7690,35,7690,35368,25.2,86,41209
"354330",Ribeirão Pires,SP,"2022.Q3",Hipertensão (PA Aferida),2669,15584,17504,15,17504,73510,21.2,112,125238
"431190",Marcelino Ramos,RS,"2022.Q3",Hipertensão (PA Aferida),267,1328,1567,17,1567,4993,26.6,118,4239
"510285",Castanheira,MT,"2022.Q3",Hipertensão (PA Aferida),267,1709,1218,16,1709,7913,21.6,71,8782
"241415",Tenente Laurentino Cruz,RN,"2022.Q3",Hipertensão (PA Aferida),267,1466,1775,15,1775,6696,21.9,121,6085
"431843",São João do Polêsine,RS,"2022.Q3",Hipertensão (PA Aferida),267,851,995,27,995,3199,26.6,117,2535
"211290",Vitória do Mearim,MA,"2022.Q3",Hipertensão (PA Aferida),2672,5284,5533,48,5533,27377,19.3,105,32956
"315990",Santo Antônio do Amparo,MG,"2022.Q3",Hipertensão (PA Aferida),2674,4830,5501,49,5501,17437,27.7,114,18697
"314990",Perdões,MG,"2022.Q3",Hipertensão (PA Aferida),2677,6282,6219,43,6219,22677,27.7,99,21577
"211240",Turiaçu,MA,"2022.Q3",Hipertensão (PA Aferida),2678,5619,3974,48,5619,29115,19.3,71,35811
"170389",Carrasco Bonito,TO,"2022.Q3",Hipertensão (PA Aferida),268,844,684,32,844,3751,22.5,81,4165
"412217",Rio Branco do Ivaí,PR,"2022.Q3",Hipertensão (PA Aferida),268,981,867,31,867,4282,22.9,88,4121
"431179",Maratá,RS,"2022.Q3",Hipertensão (PA Aferida),268,783,962,28,962,2943,26.6,123,2713
"311770",Conceição do Rio Verde,MG,"2022.Q3",Hipertensão (PA Aferida),2681,3833,4026,67,4026,13839,27.7,105,13729
"250030",Alagoa Grande,PB,"2022.Q3",Hipertensão (PA Aferida),2683,7751,10312,26,10312,30879,25.1,133,28384
"313840",Leopoldina,MG,"2022.Q3",Hipertensão (PA Aferida),2683,12350,12920,21,12920,44586,27.7,105,52690
"353940",Piratininga,SP,"2022.Q3",Hipertensão (PA Aferida),2685,4415,4018,67,4018,18242,24.2,91,13890
"170040",Almas,TO,"2022.Q3",Hipertensão (PA Aferida),269,1700,1398,16,1700,7554,22.5,82,6905
"311590",Chácara,MG,"2022.Q3",Hipertensão (PA Aferida),269,727,835,32,835,2626,27.7,115,3216
"110028",Rolim de Moura,RO,"2022.Q3",Hipertensão (PA Aferida),2690,11370,10229,26,10229,60481,18.8,90,55748
"320305",Jaguaré,ES,"2022.Q3",Hipertensão (PA Aferida),2690,8088,6367,33,8088,31718,25.5,79,31589
"310400",Araxá,MG,"2022.Q3",Hipertensão (PA Aferida),2691,21849,18521,15,18521,78878,27.7,85,108403
